"Extracted from the UNHCR Population Statistics Reference Database","United Nations High Commissioner for Refugees"
"Date extracted: 2016-09-17 19:20:55 +02:00"

Year,"Country / territory of asylum/residence",Origin,"Refugees (incl. refugee-like situations)"
2015,Pakistan,Palestinian,29
2015,Pakistan,"Russian Federation",7
2015,Pakistan,Somalia,375
2015,Pakistan,"Syrian Arab Rep.",16
2015,Pakistan,Turkey,6
2015,Pakistan,Uzbekistan,7
2015,Pakistan,Yemen,0
2015,Panama,Afghanistan,*
2015,Panama,Bangladesh,0
2015,Panama,Belarus,7
2015,Panama,Cameroon,8
2015,Panama,"Dem. Rep. of the Congo",5
2015,Panama,Colombia,15593
2015,Panama,Cuba,1118
2015,Panama,"Dominican Rep.",*
2015,Panama,Ecuador,*
2015,Panama,Eritrea,0
2015,Panama,Guatemala,12
2015,Panama,Honduras,*
2015,Panama,Haiti,16
2015,Panama,Jamaica,0
2015,Panama,Nigeria,10
2015,Panama,Nicaragua,173
2015,Panama,Nepal,0
2015,Panama,Peru,23
2015,Panama,"El Salvador",271
2015,Panama,Somalia,*
2015,Panama,"Venezuela (Bolivarian Republic of)",28
2015,Peru,Bangladesh,16
2015,Peru,"Bosnia and Herzegovina",5
2015,Peru,"Bolivia (Plurinational State of)",7
2015,Peru,Colombia,559
2015,Peru,Cuba,523
2015,Peru,"Dominican Rep.",10
2015,Peru,Haiti,27
2015,Peru,Hungary,6
2015,Peru,"Iran (Islamic Rep. of)",10
2015,Peru,Iraq,17
2015,Peru,"Sri Lanka",0
2015,Peru,Nigeria,15
2015,Peru,Pakistan,*
2015,Peru,Palestinian,31
2015,Peru,"Russian Federation",16
2015,Peru,"El Salvador",*
2015,Peru,"Serbia and Kosovo (S/RES/1244 (1999))",64
2015,Peru,"Syrian Arab Rep.",29
2015,Peru,Ukraine,11
2015,Peru,"Venezuela (Bolivarian Republic of)",83
2015,Philippines,Afghanistan,5
2015,Philippines,Burundi,0
2015,Philippines,Bangladesh,*
2015,Philippines,China,*
2015,Philippines,"Côte d'Ivoire",8
2015,Philippines,"Dem. Rep. of the Congo",5
2015,Philippines,Eritrea,*
2015,Philippines,"Iran (Islamic Rep. of)",48
2015,Philippines,Iraq,25
2015,Philippines,"Sri Lanka",17
2015,Philippines,Myanmar,6
2015,Philippines,Pakistan,24
2015,Philippines,Philippines,0
2015,Philippines,Palestinian,33
2015,Philippines,Rwanda,12
2015,Philippines,Somalia,12
2015,Philippines,"Syrian Arab Rep.",36
2015,Philippines,"Viet Nam",8
2015,Philippines,Stateless,*
2015,"Papua New Guinea",Afghanistan,27
2015,"Papua New Guinea",Bangladesh,*
2015,"Papua New Guinea",Indonesia,9368
2015,"Papua New Guinea",India,0
2015,"Papua New Guinea","Iran (Islamic Rep. of)",35
2015,"Papua New Guinea",Iraq,8
2015,"Papua New Guinea",Lebanon,0
2015,"Papua New Guinea",Pakistan,26
2015,"Papua New Guinea",Sudan,18
2015,"Papua New Guinea",Somalia,6
2015,"Papua New Guinea",Stateless,15
2015,Poland,Afghanistan,93
2015,Poland,Armenia,78
2015,Poland,Azerbaijan,8
2015,Poland,Bangladesh,7
2015,Poland,Belarus,206
2015,Poland,China,14
2015,Poland,Cameroon,6
2015,Poland,Congo,6
2015,Poland,Cuba,17
2015,Poland,Egypt,46
2015,Poland,Eritrea,28
2015,Poland,Georgia,69
2015,Poland,India,*
2015,Poland,"Iran (Islamic Rep. of)",20
2015,Poland,Iraq,200
2015,Poland,Kazakhstan,51
2015,Poland,Kenya,5
2015,Poland,Kyrgyzstan,39
2015,Poland,Libya,11
2015,Poland,"Sri Lanka",51
2015,Poland,Mongolia,19
2015,Poland,Nigeria,9
2015,Poland,Nepal,7
2015,Poland,Pakistan,14
2015,Poland,Palestinian,14
2015,Poland,"Russian Federation",12304
2015,Poland,Senegal,5
2015,Poland,Somalia,48
2015,Poland,"Syrian Arab Rep.",445
2015,Poland,Tajikistan,*
2015,Poland,Turkmenistan,22
2015,Poland,Turkey,23
2015,Poland,Ukraine,41
2015,Poland,Uzbekistan,12
2015,Poland,"Viet Nam",15
2015,Poland,Stateless,79
2015,"Dem. People's Rep. of Korea",Iraq,0
2015,Portugal,Afghanistan,10
2015,Portugal,Angola,*
2015,Portugal,"Bosnia and Herzegovina",11
2015,Portugal,Belarus,19
2015,Portugal,China,0
2015,Portugal,"Côte d'Ivoire",27
2015,Portugal,Cameroon,8
2015,Portugal,"Dem. Rep. of the Congo",57
2015,Portugal,Congo,*
2015,Portugal,Colombia,77
2015,Portugal,Comoros,18
2015,Portugal,Cuba,9
2015,Portugal,Eritrea,29
2015,Portugal,Ethiopia,*
2015,Portugal,Guinea,86
2015,Portugal,Guinea-Bissau,13
2015,Portugal,"Iran (Islamic Rep. of)",19
2015,Portugal,Iraq,7
2015,Portugal,Kenya,6
2015,Portugal,Libya,6
2015,Portugal,"Sri Lanka",31
2015,Portugal,Mali,6
2015,Portugal,Nigeria,22
2015,Portugal,Pakistan,26
2015,Portugal,Palestinian,5
2015,Portugal,"Russian Federation",22
2015,Portugal,Senegal,7
2015,Portugal,"Sierra Leone",12
2015,Portugal,Somalia,46
2015,Portugal,"Serbia and Kosovo (S/RES/1244 (1999))",*
2015,Portugal,"Syrian Arab Rep.",15
2015,Portugal,Ukraine,16
2015,Portugal,Stateless,0
2015,Portugal,Various/Unknown,24
2015,Paraguay,"Bolivia (Plurinational State of)",17
2015,Paraguay,Colombia,34
2015,Paraguay,Cuba,66
2015,Paraguay,Iraq,6
2015,Paraguay,"Russian Federation",8
2015,Paraguay,"Syrian Arab Rep.",30
2015,Paraguay,"Viet Nam",6
2015,Qatar,Iraq,95
2015,Qatar,Sudan,0
2015,Qatar,Somalia,8
2015,Qatar,"Syrian Arab Rep.",14
2015,Qatar,Stateless,0
2015,Romania,Afghanistan,141
2015,Romania,Bangladesh,*
2015,Romania,"Central African Rep.",8
2015,Romania,China,*
2015,Romania,Cameroon,25
2015,Romania,"Dem. Rep. of the Congo",15
2015,Romania,Congo,11
2015,Romania,Algeria,5
2015,Romania,Egypt,21
2015,Romania,Guinea,6
2015,Romania,India,*
2015,Romania,"Iran (Islamic Rep. of)",69
2015,Romania,Iraq,345
2015,Romania,Jordan,8
2015,Romania,Myanmar,43
2015,Romania,Nigeria,6
2015,Romania,Pakistan,34
2015,Romania,Palestinian,35
2015,Romania,"Russian Federation",5
2015,Romania,Rwanda,8
2015,Romania,Sudan,18
2015,Romania,"Sierra Leone",5
2015,Romania,Somalia,20
2015,Romania,"Syrian Arab Rep.",1591
2015,Romania,Turkey,22
2015,Romania,Ukraine,37
2015,Romania,Stateless,63
2015,Romania,Zimbabwe,5
2015,"Russian Federation",Afghanistan,945
2015,"Russian Federation",Angola,9
2015,"Russian Federation",Armenia,*
2015,"Russian Federation",Azerbaijan,18
2015,"Russian Federation",Bangladesh,13
2015,"Russian Federation",Belarus,0
2015,"Russian Federation",China,5
2015,"Russian Federation",Egypt,11
2015,"Russian Federation",Georgia,344
2015,"Russian Federation",Guinea,7
2015,"Russian Federation","Iran (Islamic Rep. of)",9
2015,"Russian Federation",Iraq,13
2015,"Russian Federation",Kazakhstan,5
2015,"Russian Federation",Kyrgyzstan,51
2015,"Russian Federation",Lebanon,8
2015,"Russian Federation",Latvia,6
2015,"Russian Federation","Rep. of Moldova",24
2015,"Russian Federation",Pakistan,*
2015,"Russian Federation","Dem. People's Rep. of Korea",72
2015,"Russian Federation",Palestinian,12
2015,"Russian Federation",Sudan,5
2015,"Russian Federation","Syrian Arab Rep.",1304
2015,"Russian Federation",Tajikistan,24
2015,"Russian Federation",Turkmenistan,12
2015,"Russian Federation",Ukraine,311407
2015,"Russian Federation","United States of America",5
2015,"Russian Federation",Uzbekistan,98
2015,"Russian Federation",Stateless,13
2015,"Russian Federation",Various/Unknown,11
2015,"Russian Federation",Yemen,41
2015,Rwanda,Angola,5
2015,Rwanda,Burundi,70848
2015,Rwanda,"Dem. Rep. of the Congo",73864
2015,Rwanda,Rwanda,0
2015,Rwanda,Chad,7
2015,"Saudi Arabia",China,14
2015,"Saudi Arabia",Eritrea,31
2015,"Saudi Arabia",Iraq,29
2015,"Saudi Arabia",Liberia,7
2015,"Saudi Arabia",Palestinian,5
2015,"Saudi Arabia",Somalia,16
2015,"Saudi Arabia","Syrian Arab Rep.",9
2015,"Saudi Arabia",Tunisia,6
2015,"Saudi Arabia",Stateless,0
2015,Sudan,Afghanistan,6
2015,Sudan,Armenia,5
2015,Sudan,Burundi,*
2015,Sudan,"Central African Rep.",1439
2015,Sudan,"Dem. Rep. of the Congo",64
2015,Sudan,Congo,0
2015,Sudan,Egypt,24
2015,Sudan,Eritrea,98676
2015,Sudan,Ethiopia,3194
2015,Sudan,Iraq,16
2015,Sudan,Nigeria,0
2015,Sudan,Palestinian,59
2015,Sudan,Sudan,0
2015,Sudan,Somalia,147
2015,Sudan,"South Sudan",194404
2015,Sudan,"Syrian Arab Rep.",2692
2015,Sudan,Chad,8894
2015,Sudan,Various/Unknown,0
2015,Sudan,Yemen,7
2015,Senegal,Afghanistan,0
2015,Senegal,Angola,*
2015,Senegal,Burundi,50
2015,Senegal,"Central African Rep.",97
2015,Senegal,"Côte d'Ivoire",45
2015,Senegal,Cameroon,12
2015,Senegal,"Dem. Rep. of the Congo",22
2015,Senegal,Congo,19
2015,Senegal,Algeria,9
2015,Senegal,Ghana,*
2015,Senegal,Guinea,14
2015,Senegal,Gambia,69
2015,Senegal,Guinea-Bissau,0
2015,Senegal,Liberia,61
2015,Senegal,"Sri Lanka",0
2015,Senegal,Mali,0
2015,Senegal,Mauritania,13687
2015,Senegal,Nigeria,7
2015,Senegal,Rwanda,274
2015,Senegal,"Sierra Leone",0
2015,Senegal,Somalia,*
2015,Senegal,"Syrian Arab Rep.",0
2015,Senegal,Chad,17
2015,Senegal,Togo,*
2015,Senegal,"United Rep. of Tanzania",0
2015,"Sierra Leone","Côte d'Ivoire",22
2015,"Sierra Leone",Liberia,730
2015,"Sierra Leone",Sudan,8
2015,"El Salvador",Honduras,17
2015,"El Salvador",Iraq,5
2015,"El Salvador",Nicaragua,9
2015,"El Salvador","El Salvador",0
2015,"El Salvador","Syrian Arab Rep.",5
2015,Somalia,Bangladesh,5
2015,Somalia,Eritrea,33
2015,Somalia,Ethiopia,2756
2015,Somalia,Palestinian,0
2015,Somalia,Sudan,*
2015,Somalia,Somalia,0
2015,Somalia,"Syrian Arab Rep.",24
2015,Somalia,"United Rep. of Tanzania",70
2015,Somalia,Yemen,5183
2015,"Serbia and Kosovo (S/RES/1244 (1999))",Afghanistan,0
2015,"Serbia and Kosovo (S/RES/1244 (1999))","Bosnia and Herzegovina",9288
2015,"Serbia and Kosovo (S/RES/1244 (1999))",Congo,0
2015,"Serbia and Kosovo (S/RES/1244 (1999))",Croatia,25996
2015,"Serbia and Kosovo (S/RES/1244 (1999))",Iraq,7
2015,"Serbia and Kosovo (S/RES/1244 (1999))",Libya,10
2015,"Serbia and Kosovo (S/RES/1244 (1999))",Nigeria,0
2015,"Serbia and Kosovo (S/RES/1244 (1999))",Pakistan,0
2015,"Serbia and Kosovo (S/RES/1244 (1999))",Sudan,*
2015,"Serbia and Kosovo (S/RES/1244 (1999))",Somalia,*
2015,"Serbia and Kosovo (S/RES/1244 (1999))","Serbia and Kosovo (S/RES/1244 (1999))",0
2015,"Serbia and Kosovo (S/RES/1244 (1999))","Syrian Arab Rep.",11
2015,"Serbia and Kosovo (S/RES/1244 (1999))",Ukraine,9
2015,"Serbia and Kosovo (S/RES/1244 (1999))",Stateless,0
2015,"South Sudan",Burundi,0
2015,"South Sudan","Central African Rep.",1882
2015,"South Sudan","Dem. Rep. of the Congo",15916
2015,"South Sudan",Eritrea,12
2015,"South Sudan",Ethiopia,4200
2015,"South Sudan",Sudan,241002
2015,"South Sudan",Somalia,*
2015,"South Sudan","South Sudan",0
2015,Slovakia,Afghanistan,279
2015,Slovakia,Armenia,10
2015,Slovakia,Belarus,5
2015,Slovakia,China,5
2015,Slovakia,Cameroon,6
2015,Slovakia,"Dem. Rep. of the Congo",8
2015,Slovakia,Cuba,33
2015,Slovakia,Eritrea,6
2015,Slovakia,"Iran (Islamic Rep. of)",36
2015,Slovakia,Iraq,110
2015,Slovakia,Jordan,5
2015,Slovakia,Libya,7
2015,Slovakia,Mali,5
2015,Slovakia,Palestinian,9
2015,Slovakia,Sudan,5
2015,Slovakia,Somalia,188
2015,Slovakia,"Syrian Arab Rep.",47
2015,Slovakia,Uganda,7
2015,Slovakia,Ukraine,18
2015,Slovakia,Stateless,7
2015,Slovakia,Various/Unknown,*
2015,Slovenia,Afghanistan,22
2015,Slovenia,"Bosnia and Herzegovina",8
2015,Slovenia,"Dem. Rep. of the Congo",8
2015,Slovenia,Eritrea,5
2015,Slovenia,"Iran (Islamic Rep. of)",45
2015,Slovenia,Iraq,5
2015,Slovenia,Kazakhstan,14
2015,Slovenia,Pakistan,*
2015,Slovenia,"Russian Federation",13
2015,Slovenia,Sudan,6
2015,Slovenia,Somalia,48
2015,Slovenia,"Serbia and Kosovo (S/RES/1244 (1999))",65
2015,Slovenia,"Syrian Arab Rep.",30
2015,Sweden,Afghanistan,13064
2015,Sweden,Angola,68
2015,Sweden,Albania,297
2015,Sweden,Armenia,559
2015,Sweden,Azerbaijan,783
2015,Sweden,Burundi,436
2015,Sweden,Belgium,8
2015,Sweden,Benin,5
2015,Sweden,Bangladesh,228
2015,Sweden,Bulgaria,22
2015,Sweden,Bahrain,14
2015,Sweden,"Bosnia and Herzegovina",261
2015,Sweden,Belarus,166
2015,Sweden,"Bolivia (Plurinational State of)",70
2015,Sweden,Brazil,8
2015,Sweden,Bhutan,9
2015,Sweden,Canada,*
2015,Sweden,Chile,24
2015,Sweden,China,262
2015,Sweden,"Côte d'Ivoire",71
2015,Sweden,Cameroon,142
2015,Sweden,"Dem. Rep. of the Congo",309
2015,Sweden,Congo,56
2015,Sweden,Colombia,31
2015,Sweden,Cuba,77
2015,Sweden,Germany,6
2015,Sweden,Djibouti,9
2015,Sweden,"Dominican Rep.",*
2015,Sweden,Algeria,61
2015,Sweden,Ecuador,14
2015,Sweden,Egypt,274
2015,Sweden,Eritrea,20203
2015,Sweden,Spain,0
2015,Sweden,Ethiopia,901
2015,Sweden,"United Kingdom",6
2015,Sweden,Georgia,153
2015,Sweden,Ghana,43
2015,Sweden,Guinea,73
2015,Sweden,Gambia,108
2015,Sweden,Guinea-Bissau,7
2015,Sweden,Greece,13
2015,Sweden,Guatemala,9
2015,Sweden,Honduras,9
2015,Sweden,Croatia,10
2015,Sweden,Indonesia,5
2015,Sweden,India,42
2015,Sweden,"Iran (Islamic Rep. of)",4232
2015,Sweden,Iraq,23886
2015,Sweden,Israel,35
2015,Sweden,Jordan,388
2015,Sweden,Kazakhstan,294
2015,Sweden,Kenya,83
2015,Sweden,Kyrgyzstan,184
2015,Sweden,Cambodia,5
2015,Sweden,"Rep. of Korea",6
2015,Sweden,Kuwait,19
2015,Sweden,Lebanon,532
2015,Sweden,Liberia,22
2015,Sweden,Libya,375
2015,Sweden,"Sri Lanka",49
2015,Sweden,Lithuania,*
2015,Sweden,Latvia,8
2015,Sweden,Morocco,170
2015,Sweden,"Rep. of Moldova",*
2015,Sweden,Mexico,0
2015,Sweden,"The former Yugoslav Republic of Macedonia",72
2015,Sweden,Mali,23
2015,Sweden,Myanmar,26
2015,Sweden,Montenegro,62
2015,Sweden,Mongolia,283
2015,Sweden,Mauritania,13
2015,Sweden,Nigeria,398
2015,Sweden,Nicaragua,6
2015,Sweden,Nepal,19
2015,Sweden,Pakistan,322
2015,Sweden,Peru,15
2015,Sweden,Philippines,15
2015,Sweden,"Dem. People's Rep. of Korea",6
2015,Sweden,Palestinian,323
2015,Sweden,Romania,70
2015,Sweden,"Russian Federation",2003
2015,Sweden,Rwanda,38
2015,Sweden,"Saudi Arabia",29
2015,Sweden,Sudan,474
2015,Sweden,Senegal,31
2015,Sweden,"Sierra Leone",64
2015,Sweden,"El Salvador",59
2015,Sweden,Somalia,21501
2015,Sweden,"Serbia and Kosovo (S/RES/1244 (1999))",2390
2015,Sweden,"South Sudan",0
2015,Sweden,Slovakia,7
2015,Sweden,"Syrian Arab Rep.",52707
2015,Sweden,Chad,10
2015,Sweden,Togo,14
2015,Sweden,Thailand,12
2015,Sweden,Tajikistan,50
2015,Sweden,Turkmenistan,30
2015,Sweden,Tunisia,41
2015,Sweden,Turkey,341
2015,Sweden,"United Rep. of Tanzania",28
2015,Sweden,Uganda,578
2015,Sweden,Ukraine,133
2015,Sweden,"United States of America",21
2015,Sweden,Uzbekistan,998
2015,Sweden,"Venezuela (Bolivarian Republic of)",5
2015,Sweden,"Viet Nam",76
2015,Sweden,Stateless,15410
2015,Sweden,Various/Unknown,904
2015,Sweden,Yemen,610
2015,Sweden,"South Africa",*
2015,Sweden,Zambia,9
2015,Sweden,Zimbabwe,31
2015,Swaziland,Angola,9
2015,Swaziland,Burundi,144
2015,Swaziland,"Dem. Rep. of the Congo",320
2015,Swaziland,Congo,0
2015,Swaziland,Ethiopia,*
2015,Swaziland,Rwanda,136
2015,Swaziland,Somalia,52
2015,Swaziland,Uganda,6
2015,Swaziland,Zimbabwe,7
2015,"Sint Maarten (Dutch part)",Cuba,0
2015,"Syrian Arab Rep.",Afghanistan,1213
2015,"Syrian Arab Rep.",Argentina,0
2015,"Syrian Arab Rep.","Burkina Faso",5
2015,"Syrian Arab Rep.","Bosnia and Herzegovina",0
2015,"Syrian Arab Rep.",China,0
2015,"Syrian Arab Rep.","Côte d'Ivoire",*
2015,"Syrian Arab Rep.",Algeria,8
2015,"Syrian Arab Rep.",Egypt,27
2015,"Syrian Arab Rep.",Eritrea,28
2015,"Syrian Arab Rep.",Ethiopia,18
2015,"Syrian Arab Rep.",Guinea,34
2015,"Syrian Arab Rep.","Iran (Islamic Rep. of)",38
2015,"Syrian Arab Rep.",Iraq,18253
2015,"Syrian Arab Rep.",Jordan,25
2015,"Syrian Arab Rep.",Kuwait,5
2015,"Syrian Arab Rep.",Lebanon,26
2015,"Syrian Arab Rep.",Libya,5
2015,"Syrian Arab Rep.","Sri Lanka",0
2015,"Syrian Arab Rep.",Morocco,6
2015,"Syrian Arab Rep.",Pakistan,66
2015,"Syrian Arab Rep.",Philippines,0
2015,"Syrian Arab Rep.","Saudi Arabia",6
2015,"Syrian Arab Rep.",Sudan,699
2015,"Syrian Arab Rep.","Sierra Leone",0
2015,"Syrian Arab Rep.",Somalia,490
2015,"Syrian Arab Rep.","South Sudan",79
2015,"Syrian Arab Rep.","Syrian Arab Rep.",0
2015,"Syrian Arab Rep.",Chad,7
2015,"Syrian Arab Rep.",Tajikistan,*
2015,"Syrian Arab Rep.",Tunisia,6
2015,"Syrian Arab Rep.",Turkey,6
2015,"Syrian Arab Rep.","United Rep. of Tanzania",0
2015,"Syrian Arab Rep.",Stateless,0
2015,"Syrian Arab Rep.",Yemen,52
2015,Chad,"Central African Rep.",63397
2015,Chad,"Côte d'Ivoire",7
2015,Chad,Cameroon,8
2015,Chad,"Dem. Rep. of the Congo",185
2015,Chad,Congo,11
2015,Chad,Eritrea,39
2015,Chad,Ethiopia,5
2015,Chad,Libya,0
2015,Chad,Niger,401
2015,Chad,Nigeria,5689
2015,Chad,Rwanda,13
2015,Chad,Sudan,299750
2015,Chad,Senegal,0
2015,Chad,Somalia,12
2015,Chad,"Syrian Arab Rep.",6
2015,Chad,Chad,0
2015,Togo,"Central African Rep.",476
2015,Togo,"Côte d'Ivoire",2516
2015,Togo,"Dem. Rep. of the Congo",109
2015,Togo,Congo,34
2015,Togo,Ghana,18476
2015,Togo,Iraq,5
2015,Togo,Lebanon,0
2015,Togo,"Sri Lanka",*
2015,Togo,Mali,85
2015,Togo,Nigeria,8
2015,Togo,Rwanda,211
2015,Togo,"Syrian Arab Rep.",*
2015,Togo,Chad,19
2015,Thailand,Afghanistan,16
2015,Thailand,Bangladesh,0
2015,Thailand,China,112
2015,Thailand,"Côte d'Ivoire",19
2015,Thailand,Cameroon,0
2015,Thailand,"Dem. Rep. of the Congo",23
2015,Thailand,Egypt,*
2015,Thailand,Eritrea,0
2015,Thailand,Ethiopia,5
2015,Thailand,India,0
2015,Thailand,"Iran (Islamic Rep. of)",31
2015,Thailand,Iraq,75
2015,Thailand,Jordan,5
2015,Thailand,Cambodia,82
2015,Thailand,Liberia,*
2015,Thailand,"Sri Lanka",152
2015,Thailand,Myanmar,106349
2015,Thailand,Nigeria,*
2015,Thailand,Nepal,11
2015,Thailand,Pakistan,554
2015,Thailand,Philippines,0
2015,Thailand,Palestinian,409
2015,Thailand,"Russian Federation",0
2015,Thailand,Sudan,7
2015,Thailand,"Sierra Leone",0
2015,Thailand,Somalia,81
2015,Thailand,"Syrian Arab Rep.",95
2015,Thailand,Togo,5
2015,Thailand,Uzbekistan,*
2015,Thailand,"Viet Nam",201
2015,Thailand,Stateless,0
2015,Thailand,Yemen,5
2015,Tajikistan,Afghanistan,1950
2015,Tajikistan,"Iran (Islamic Rep. of)",5
2015,Tajikistan,Pakistan,8
2015,Tajikistan,Stateless,0
2015,Turkmenistan,Afghanistan,18
2015,Turkmenistan,Azerbaijan,7
2015,Turkmenistan,Iraq,0
2015,Turkmenistan,Stateless,0
2015,Timor-Leste,Myanmar,0
2015,"Trinidad and Tobago",Bangladesh,10
2015,"Trinidad and Tobago",Colombia,12
2015,"Trinidad and Tobago",Cuba,41
2015,"Trinidad and Tobago",Jamaica,5
2015,"Trinidad and Tobago",Mexico,6
2015,"Trinidad and Tobago",Nigeria,5
2015,"Trinidad and Tobago","Syrian Arab Rep.",22
2015,Tunisia,"Central African Rep.",5
2015,Tunisia,"Côte d'Ivoire",*
2015,Tunisia,Algeria,13
2015,Tunisia,Eritrea,9
2015,Tunisia,Ethiopia,5
2015,Tunisia,Iraq,13
2015,Tunisia,Palestinian,35
2015,Tunisia,Rwanda,6
2015,Tunisia,Sudan,51
2015,Tunisia,Somalia,13
2015,Tunisia,"Syrian Arab Rep.",499
2015,Tunisia,Yemen,0
2015,Turkey,Afghanistan,3846
2015,Turkey,Angola,0
2015,Turkey,"United Arab Emirates",*
2015,Turkey,Burundi,*
2015,Turkey,Bangladesh,*
2015,Turkey,"Central African Rep.",*
2015,Turkey,China,14
2015,Turkey,"Côte d'Ivoire",22
2015,Turkey,Cameroon,8
2015,Turkey,"Dem. Rep. of the Congo",51
2015,Turkey,Congo,9
2015,Turkey,Djibouti,0
2015,Turkey,Algeria,*
2015,Turkey,Egypt,30
2015,Turkey,Eritrea,82
2015,Turkey,Ethiopia,92
2015,Turkey,Gabon,0
2015,Turkey,Ghana,0
2015,Turkey,Guinea,7
2015,Turkey,Gambia,0
2015,Turkey,India,0
2015,Turkey,"Iran (Islamic Rep. of)",5262
2015,Turkey,Iraq,24135
2015,Turkey,Jordan,26
2015,Turkey,Kazakhstan,0
2015,Turkey,Kenya,*
2015,Turkey,Kyrgyzstan,204
2015,Turkey,Lebanon,7
2015,Turkey,Libya,20
2015,Turkey,"Sri Lanka",14
2015,Turkey,Morocco,32
2015,Turkey,Mali,*
2015,Turkey,Myanmar,0
2015,Turkey,Mongolia,0
2015,Turkey,Mauritania,7
2015,Turkey,Nigeria,8
2015,Turkey,Nepal,0
2015,Turkey,Pakistan,41
2015,Turkey,Philippines,*
2015,Turkey,Palestinian,906
2015,Turkey,"Russian Federation",5
2015,Turkey,Rwanda,0
2015,Turkey,"Saudi Arabia",*
2015,Turkey,Sudan,262
2015,Turkey,Senegal,*
2015,Turkey,"Sierra Leone",*
2015,Turkey,Somalia,2364
2015,Turkey,"Syrian Arab Rep.",2503549
2015,Turkey,Togo,*
2015,Turkey,Tajikistan,14
2015,Turkey,Turkmenistan,*
2015,Turkey,Tunisia,8
2015,Turkey,Uganda,22
2015,Turkey,Uzbekistan,66
2015,Turkey,Stateless,94
2015,Turkey,Yemen,101
2015,"United Rep. of Tanzania",Burundi,155755
2015,"United Rep. of Tanzania","Dem. Rep. of the Congo",55803
2015,"United Rep. of Tanzania",Somalia,150
2015,"United Rep. of Tanzania",Various/Unknown,137
2015,Uganda,Burundi,26256
2015,Uganda,"Central African Rep.",13
2015,Uganda,"Dem. Rep. of the Congo",201782
2015,Uganda,Eritrea,3401
2015,Uganda,Ethiopia,1495
2015,Uganda,Kenya,289
2015,Uganda,Pakistan,135
2015,Uganda,Palestinian,0
2015,Uganda,Rwanda,14714
2015,Uganda,Sudan,1992
2015,Uganda,Somalia,27720
2015,Uganda,"South Sudan",199359
2015,Uganda,"Syrian Arab Rep.",6
2015,Uganda,Chad,5
2015,Uganda,Uganda,0
2015,Uganda,Yemen,*
2015,Ukraine,Afghanistan,1520
2015,Ukraine,Angola,29
2015,Ukraine,Armenia,200
2015,Ukraine,Azerbaijan,169
2015,Ukraine,Burundi,6
2015,Ukraine,Bangladesh,*
2015,Ukraine,Belarus,20
2015,Ukraine,China,*
2015,Ukraine,"Côte d'Ivoire",*
2015,Ukraine,Cameroon,*
2015,Ukraine,"Dem. Rep. of the Congo",69
2015,Ukraine,Congo,21
2015,Ukraine,Cuba,0
2015,Ukraine,Algeria,*
2015,Ukraine,Egypt,*
2015,Ukraine,Eritrea,19
2015,Ukraine,"Western Sahara",0
2015,Ukraine,Ethiopia,18
2015,Ukraine,Georgia,60
2015,Ukraine,Guinea,5
2015,Ukraine,India,*
2015,Ukraine,"Iran (Islamic Rep. of)",57
2015,Ukraine,Iraq,86
2015,Ukraine,Jordan,*
2015,Ukraine,Kazakhstan,10
2015,Ukraine,Kenya,0
2015,Ukraine,Kyrgyzstan,10
2015,Ukraine,Lebanon,7
2015,Ukraine,Liberia,*
2015,Ukraine,Libya,*
2015,Ukraine,"Sri Lanka",9
2015,Ukraine,Mali,*
2015,Ukraine,Myanmar,0
2015,Ukraine,Nigeria,5
2015,Ukraine,Nepal,*
2015,Ukraine,Pakistan,9
2015,Ukraine,Palestinian,38
2015,Ukraine,"Russian Federation",116
2015,Ukraine,Sudan,62
2015,Ukraine,"Sierra Leone",5
2015,Ukraine,Somalia,115
2015,Ukraine,"Serbia and Kosovo (S/RES/1244 (1999))",5
2015,Ukraine,"Syrian Arab Rep.",399
2015,Ukraine,Chad,7
2015,Ukraine,Togo,*
2015,Ukraine,Tajikistan,14
2015,Ukraine,Turkmenistan,8
2015,Ukraine,Tunisia,0
2015,Ukraine,Turkey,11
2015,Ukraine,Uganda,*
2015,Ukraine,Ukraine,0
2015,Ukraine,Uzbekistan,59
2015,Ukraine,"Viet Nam",5
2015,Ukraine,Stateless,53
2015,Ukraine,Zimbabwe,*
2015,Uruguay,Cameroon,8
2015,Uruguay,Colombia,140
2015,Uruguay,Cuba,8
2015,Uruguay,Ecuador,7
2015,Uruguay,Latvia,5
2015,Uruguay,Nigeria,11
2015,Uruguay,Peru,8
2015,Uruguay,"Russian Federation",11
2015,Uruguay,"Syrian Arab Rep.",58
2015,Uruguay,Ukraine,11
2015,"United States of America",Afghanistan,1361
2015,"United States of America",Angola,133
2015,"United States of America",Albania,2194
2015,"United States of America","United Arab Emirates",42
2015,"United States of America",Argentina,73
2015,"United States of America",Armenia,2440
2015,"United States of America",Azerbaijan,339
2015,"United States of America",Burundi,652
2015,"United States of America",Belgium,37
2015,"United States of America",Benin,85
2015,"United States of America","Burkina Faso",929
2015,"United States of America",Bangladesh,1121
2015,"United States of America",Bulgaria,544
2015,"United States of America",Bahrain,44
2015,"United States of America",Bahamas,180
2015,"United States of America","Bosnia and Herzegovina",151
2015,"United States of America",Belarus,1804
2015,"United States of America",Belize,38
2015,"United States of America","Bolivia (Plurinational State of)",110
2015,"United States of America",Brazil,627
2015,"United States of America",Bhutan,58
2015,"United States of America",Botswana,*
