"Extracted from the UNHCR Population Statistics Reference Database","United Nations High Commissioner for Refugees"
"Date extracted: 2016-09-17 19:23:19 +02:00"

Year,"Country / territory of asylum/residence",Origin,"Refugees (incl. refugee-like situations)"
2010,Jordan,Iraq,450000
2010,Jordan,Kuwait,11
2010,Jordan,Lebanon,5
2010,Jordan,Libya,
2010,Jordan,"Sri Lanka",2
2010,Jordan,Morocco,1
2010,Jordan,Oman,
2010,Jordan,Pakistan,
2010,Jordan,Philippines,
2010,Jordan,"Russian Federation",41
2010,Jordan,"Saudi Arabia",
2010,Jordan,Sudan,318
2010,Jordan,Somalia,230
2010,Jordan,"Syrian Arab Rep.",198
2010,Jordan,Chad,
2010,Jordan,Tunisia,2
2010,Jordan,Turkey,1
2010,Jordan,Stateless,46
2010,Jordan,Yemen,4
2010,Japan,Afghanistan,54
2010,Japan,Angola,
2010,Japan,Armenia,
2010,Japan,Burundi,7
2010,Japan,Bangladesh,12
2010,Japan,China,69
2010,Japan,Cameroon,
2010,Japan,"Dem. Rep. of the Congo",2
2010,Japan,Ethiopia,11
2010,Japan,Ghana,
2010,Japan,Guinea,
2010,Japan,Guinea-Bissau,
2010,Japan,Indonesia,
2010,Japan,India,
2010,Japan,"Iran (Islamic Rep. of)",33
2010,Japan,Iraq,6
2010,Japan,Jordan,
2010,Japan,Japan,
2010,Japan,Cambodia,73
2010,Japan,"Rep. of Korea",
2010,Japan,"Lao People's Dem. Rep.",
2010,Japan,Liberia,
2010,Japan,"Sri Lanka",11
2010,Japan,Morocco,
2010,Japan,Mexico,
2010,Japan,Mali,
2010,Japan,Myanmar,1467
2010,Japan,Mongolia,
2010,Japan,Mauritius,
2010,Japan,Malaysia,
2010,Japan,Nigeria,
2010,Japan,Nepal,
2010,Japan,Pakistan,14
2010,Japan,Peru,
2010,Japan,Philippines,
2010,Japan,Poland,
2010,Japan,"Russian Federation",
2010,Japan,Sudan,16
2010,Japan,Senegal,
2010,Japan,Somalia,2
2010,Japan,Thailand,
2010,Japan,Tunisia,
2010,Japan,Turkey,15
2010,Japan,"United Rep. of Tanzania",
2010,Japan,Uganda,
2010,Japan,"United States of America",
2010,Japan,"Viet Nam",584
2010,Japan,Stateless,4
2010,Japan,Various/Unknown,206
2010,Japan,"South Africa",
2010,Japan,Zimbabwe,
2010,Kazakhstan,Afghanistan,593
2010,Kazakhstan,China,19
2010,Kazakhstan,Ethiopia,2
2010,Kazakhstan,Kazakhstan,
2010,Kazakhstan,Kyrgyzstan,3
2010,Kazakhstan,"Sri Lanka",
2010,Kazakhstan,Nigeria,1
2010,Kazakhstan,Palestinian,
2010,Kazakhstan,"Russian Federation",3692
2010,Kazakhstan,Somalia,1
2010,Kazakhstan,Turkmenistan,1
2010,Kazakhstan,Uzbekistan,94
2010,Kenya,Afghanistan,
2010,Kenya,Burundi,765
2010,Kenya,"Central African Rep.",1
2010,Kenya,"Côte d'Ivoire",2
2010,Kenya,Cameroon,1
2010,Kenya,"Dem. Rep. of the Congo",4879
2010,Kenya,Congo,22
2010,Kenya,Djibouti,2
2010,Kenya,Egypt,3
2010,Kenya,Eritrea,1225
2010,Kenya,Ethiopia,21253
2010,Kenya,India,1
2010,Kenya,"Iran (Islamic Rep. of)",8
2010,Kenya,Iraq,2
2010,Kenya,Kenya,
2010,Kenya,Liberia,1
2010,Kenya,"Sri Lanka",8
2010,Kenya,Mozambique,2
2010,Kenya,Namibia,
2010,Kenya,Nigeria,1
2010,Kenya,Pakistan,6
2010,Kenya,Palestinian,1
2010,Kenya,Rwanda,1665
2010,Kenya,Sudan,20528
2010,Kenya,Senegal,1
2010,Kenya,Somalia,351773
2010,Kenya,"United Rep. of Tanzania",12
2010,Kenya,Uganda,737
2010,Kenya,"South Africa",1
2010,Kenya,Zimbabwe,5
2010,Kyrgyzstan,Afghanistan,415
2010,Kyrgyzstan,China,3
2010,Kyrgyzstan,India,
2010,Kyrgyzstan,"Iran (Islamic Rep. of)",4
2010,Kyrgyzstan,Iraq,1
2010,Kyrgyzstan,Kazakhstan,
2010,Kyrgyzstan,Kyrgyzstan,
2010,Kyrgyzstan,Pakistan,
2010,Kyrgyzstan,"Dem. People's Rep. of Korea",3
2010,Kyrgyzstan,Palestinian,
2010,Kyrgyzstan,"Russian Federation",
2010,Kyrgyzstan,"Syrian Arab Rep.",11
2010,Kyrgyzstan,Turkey,
2010,Kyrgyzstan,Uzbekistan,2021
2010,Cambodia,"Dem. Rep. of the Congo",1
2010,Cambodia,Algeria,1
2010,Cambodia,Iraq,1
2010,Cambodia,"Sri Lanka",5
2010,Cambodia,Myanmar,10
2010,Cambodia,Pakistan,1
2010,Cambodia,Sudan,1
2010,Cambodia,Somalia,8
2010,Cambodia,"Viet Nam",101
2010,"Rep. of Korea",Afghanistan,7
2010,"Rep. of Korea",Angola,
2010,"Rep. of Korea",Burundi,1
2010,"Rep. of Korea",Benin,
2010,"Rep. of Korea",Bangladesh,48
2010,"Rep. of Korea",China,17
2010,"Rep. of Korea","Côte d'Ivoire",13
2010,"Rep. of Korea",Cameroon,6
2010,"Rep. of Korea","Dem. Rep. of the Congo",31
2010,"Rep. of Korea",Congo,
2010,"Rep. of Korea",Algeria,4
2010,"Rep. of Korea",Egypt,2
2010,"Rep. of Korea",Eritrea,1
2010,"Rep. of Korea",Ethiopia,29
2010,"Rep. of Korea","United Kingdom",
2010,"Rep. of Korea",Ghana,4
2010,"Rep. of Korea",Guinea,
2010,"Rep. of Korea",Gambia,
2010,"Rep. of Korea",India,
2010,"Rep. of Korea","Iran (Islamic Rep. of)",15
2010,"Rep. of Korea",Iraq,6
2010,"Rep. of Korea",Kazakhstan,
2010,"Rep. of Korea",Kenya,1
2010,"Rep. of Korea",Kyrgyzstan,
2010,"Rep. of Korea","Rep. of Korea",
2010,"Rep. of Korea",Liberia,1
2010,"Rep. of Korea","Sri Lanka",2
2010,"Rep. of Korea",Morocco,
2010,"Rep. of Korea",Mali,
2010,"Rep. of Korea",Myanmar,119
2010,"Rep. of Korea",Niger,1
2010,"Rep. of Korea",Nigeria,4
2010,"Rep. of Korea",Nepal,4
2010,"Rep. of Korea",Pakistan,8
2010,"Rep. of Korea",Philippines,
2010,"Rep. of Korea","Russian Federation",5
2010,"Rep. of Korea",Rwanda,2
2010,"Rep. of Korea",Sudan,1
2010,"Rep. of Korea","Sierra Leone",
2010,"Rep. of Korea",Somalia,3
2010,"Rep. of Korea",Chad,
2010,"Rep. of Korea",Uganda,16
2010,"Rep. of Korea",Uzbekistan,7
2010,"Rep. of Korea",Various/Unknown,
2010,"Rep. of Korea","South Africa",
2010,"Rep. of Korea",Zimbabwe,
2010,Kuwait,Afghanistan,
2010,Kuwait,Bangladesh,
2010,Kuwait,Dominica,
2010,Kuwait,Egypt,
2010,Kuwait,Eritrea,5
2010,Kuwait,Ethiopia,
2010,Kuwait,"Iran (Islamic Rep. of)",30
2010,Kuwait,Iraq,123
2010,Kuwait,Jordan,
2010,Kuwait,Kuwait,
2010,Kuwait,Lebanon,
2010,Kuwait,"Sri Lanka",
2010,Kuwait,Nepal,
2010,Kuwait,Pakistan,
2010,Kuwait,Philippines,
2010,Kuwait,Palestinian,5
2010,Kuwait,"Russian Federation",
2010,Kuwait,Sudan,
2010,Kuwait,Somalia,17
2010,Kuwait,"Syrian Arab Rep.",4
2010,Kuwait,Stateless,
2010,Lebanon,Afghanistan,9
2010,Lebanon,Armenia,1
2010,Lebanon,"Dem. Rep. of the Congo",
2010,Lebanon,Congo,
2010,Lebanon,Algeria,5
2010,Lebanon,Egypt,11
2010,Lebanon,Eritrea,7
2010,Lebanon,Ethiopia,16
2010,Lebanon,"United Kingdom",1
2010,Lebanon,"Iran (Islamic Rep. of)",40
2010,Lebanon,Iraq,7630
2010,Lebanon,Jordan,20
2010,Lebanon,Kuwait,1
2010,Lebanon,Liberia,
2010,Lebanon,Libya,1
2010,Lebanon,"Sri Lanka",11
2010,Lebanon,Morocco,
2010,Lebanon,Madagascar,1
2010,Lebanon,Philippines,18
2010,Lebanon,Palestinian,37
2010,Lebanon,Romania,1
2010,Lebanon,"Russian Federation",1
2010,Lebanon,"Saudi Arabia",1
2010,Lebanon,Sudan,133
2010,Lebanon,Somalia,20
2010,Lebanon,Sweden,1
2010,Lebanon,"Syrian Arab Rep.",64
2010,Lebanon,Chad,
2010,Lebanon,Tunisia,12
2010,Lebanon,Turkey,9
2010,Lebanon,"United Rep. of Tanzania",
2010,Lebanon,"United States of America",1
2010,Lebanon,Stateless,6
2010,Lebanon,Yemen,5
2010,Liberia,"Burkina Faso",4
2010,Liberia,"Côte d'Ivoire",24536
2010,Liberia,"Dem. Rep. of the Congo",5
2010,Liberia,Algeria,1
2010,Liberia,Ethiopia,
2010,Liberia,Ghana,2
2010,Liberia,Guinea,
2010,Liberia,Haiti,
2010,Liberia,Iraq,3
2010,Liberia,Mauritania,1
2010,Liberia,Nigeria,1
2010,Liberia,Pakistan,1
2010,Liberia,Palestinian,1
2010,Liberia,Rwanda,1
2010,Liberia,Sudan,9
2010,Liberia,"Sierra Leone",170
2010,Liberia,Somalia,1
2010,Liberia,Chad,1
2010,Liberia,Togo,4
2010,Liberia,Uganda,2
2010,Libya,"Côte d'Ivoire",6
2010,Libya,Cameroon,1
2010,Libya,"Dem. Rep. of the Congo",29
2010,Libya,Algeria,6
2010,Libya,Egypt,3
2010,Libya,Eritrea,976
2010,Libya,Ethiopia,39
2010,Libya,Ghana,
2010,Libya,Guinea-Bissau,
2010,Libya,Iraq,2885
2010,Libya,Liberia,41
2010,Libya,Morocco,
2010,Libya,Mali,
2010,Libya,Nigeria,1
2010,Libya,Palestinian,2739
2010,Libya,Sudan,834
2010,Libya,"Sierra Leone",
2010,Libya,Somalia,342
2010,Libya,Chad,20
2010,Libya,Togo,1
2010,"Saint Lucia","Sri Lanka",
2010,Liechtenstein,Armenia,16
2010,Liechtenstein,"Bosnia and Herzegovina",2
2010,Liechtenstein,Belarus,
2010,Liechtenstein,China,1
2010,Liechtenstein,"Czech Rep.",
2010,Liechtenstein,Algeria,1
2010,Liechtenstein,Eritrea,
2010,Liechtenstein,Gambia,
2010,Liechtenstein,"Iran (Islamic Rep. of)",2
2010,Liechtenstein,Iraq,
2010,Liechtenstein,Liechtenstein,
2010,Liechtenstein,Nigeria,
2010,Liechtenstein,Somalia,
2010,Liechtenstein,"Serbia and Kosovo (S/RES/1244 (1999))",62
2010,Liechtenstein,Various/Unknown,8
2010,"Sri Lanka","Iran (Islamic Rep. of)",
2010,"Sri Lanka",Iraq,
2010,"Sri Lanka","Sri Lanka",
2010,"Sri Lanka",Maldives,
2010,"Sri Lanka",Myanmar,55
2010,"Sri Lanka",Pakistan,164
2010,"Sri Lanka",Palestinian,4
2010,Lithuania,Afghanistan,108
2010,Lithuania,Armenia,3
2010,Lithuania,Azerbaijan,3
2010,Lithuania,Belarus,11
2010,Lithuania,Cameroon,5
2010,Lithuania,"Dem. Rep. of the Congo",1
2010,Lithuania,Cuba,3
2010,Lithuania,Eritrea,3
2010,Lithuania,Ethiopia,3
2010,Lithuania,Georgia,2
2010,Lithuania,"Iran (Islamic Rep. of)",6
2010,Lithuania,Iraq,14
2010,Lithuania,Israel,2
2010,Lithuania,Kyrgyzstan,
2010,Lithuania,Liberia,
2010,Lithuania,"Sri Lanka",7
2010,Lithuania,Lithuania,
2010,Lithuania,"Rep. of Moldova",
2010,Lithuania,Nigeria,4
2010,Lithuania,Pakistan,3
2010,Lithuania,"Russian Federation",578
2010,Lithuania,Somalia,22
2010,Lithuania,"Syrian Arab Rep.",3
2010,Lithuania,Togo,1
2010,Lithuania,Tajikistan,1
2010,Lithuania,Ukraine,
2010,Lithuania,Uzbekistan,11
2010,Lithuania,"Viet Nam",1
2010,Lithuania,Stateless,6
2010,Lithuania,Yemen,1
2010,Lithuania,Zimbabwe,1
2010,Luxembourg,Afghanistan,
2010,Luxembourg,Angola,
2010,Luxembourg,Albania,
2010,Luxembourg,Armenia,
2010,Luxembourg,Azerbaijan,
2010,Luxembourg,Burundi,
2010,Luxembourg,Benin,
2010,Luxembourg,Bangladesh,
2010,Luxembourg,"Bosnia and Herzegovina",
2010,Luxembourg,Belarus,
2010,Luxembourg,Bhutan,
2010,Luxembourg,"Côte d'Ivoire",
2010,Luxembourg,Cameroon,
2010,Luxembourg,"Dem. Rep. of the Congo",
2010,Luxembourg,Congo,
2010,Luxembourg,Algeria,
2010,Luxembourg,Eritrea,
2010,Luxembourg,Ethiopia,
2010,Luxembourg,Georgia,
2010,Luxembourg,Guinea,
2010,Luxembourg,Gambia,
2010,Luxembourg,Guinea-Bissau,
2010,Luxembourg,"Equatorial Guinea",
2010,Luxembourg,Croatia,
2010,Luxembourg,India,
2010,Luxembourg,"Iran (Islamic Rep. of)",
2010,Luxembourg,Iraq,
2010,Luxembourg,Israel,
2010,Luxembourg,Kenya,
2010,Luxembourg,Kyrgyzstan,
2010,Luxembourg,Lebanon,
2010,Luxembourg,Liberia,
2010,Luxembourg,"Sri Lanka",
2010,Luxembourg,Luxembourg,
2010,Luxembourg,Morocco,
2010,Luxembourg,Mexico,
2010,Luxembourg,"The former Yugoslav Republic of Macedonia",
2010,Luxembourg,Mali,
2010,Luxembourg,Mongolia,
2010,Luxembourg,Mauritania,
2010,Luxembourg,Nigeria,
2010,Luxembourg,"Russian Federation",
2010,Luxembourg,Rwanda,
2010,Luxembourg,Sudan,
2010,Luxembourg,Senegal,
2010,Luxembourg,"Sierra Leone",
2010,Luxembourg,Somalia,
2010,Luxembourg,"Serbia and Kosovo (S/RES/1244 (1999))",
2010,Luxembourg,"Syrian Arab Rep.",
2010,Luxembourg,Chad,
2010,Luxembourg,Togo,
2010,Luxembourg,Tunisia,
2010,Luxembourg,Turkey,
2010,Luxembourg,"United Rep. of Tanzania",
2010,Luxembourg,Uganda,
2010,Luxembourg,Ukraine,
2010,Luxembourg,Stateless,
2010,Luxembourg,Various/Unknown,3254
2010,Luxembourg,Zimbabwe,
2010,Latvia,Afghanistan,19
2010,Latvia,Angola,
2010,Latvia,Azerbaijan,4
2010,Latvia,Belarus,7
2010,Latvia,Cameroon,
2010,Latvia,"Dem. Rep. of the Congo",1
2010,Latvia,Colombia,
2010,Latvia,Cuba,2
2010,Latvia,Ghana,
2010,Latvia,Guinea,
2010,Latvia,"Iran (Islamic Rep. of)",1
2010,Latvia,Iraq,3
2010,Latvia,Kenya,2
2010,Latvia,Kyrgyzstan,1
2010,Latvia,"Sri Lanka",2
2010,Latvia,Latvia,
2010,Latvia,Morocco,
2010,Latvia,Nigeria,
2010,Latvia,Pakistan,3
2010,Latvia,Palestinian,2
2010,Latvia,"Russian Federation",6
2010,Latvia,Sudan,1
2010,Latvia,Somalia,7
2010,Latvia,Turkey,1
2010,Latvia,Uzbekistan,6
2010,"China, Macao SAR",Afghanistan,
2010,"China, Macao SAR",India,
2010,"China, Macao SAR",Iraq,
2010,"China, Macao SAR",Pakistan,
2010,"China, Macao SAR","Syrian Arab Rep.",
2010,Morocco,Afghanistan,8
2010,Morocco,Angola,3
2010,Morocco,Benin,
2010,Morocco,Bangladesh,
2010,Morocco,"Central African Rep.",3
2010,Morocco,China,1
2010,Morocco,"Côte d'Ivoire",272
2010,Morocco,Cameroon,8
2010,Morocco,"Dem. Rep. of the Congo",212
2010,Morocco,Congo,20
2010,Morocco,Algeria,1
2010,Morocco,Eritrea,5
2010,Morocco,Ghana,
2010,Morocco,Guinea,3
2010,Morocco,Guinea-Bissau,
2010,Morocco,Iraq,168
2010,Morocco,Kenya,
2010,Morocco,Liberia,16
2010,Morocco,"Sri Lanka",1
2010,Morocco,Mali,
2010,Morocco,Niger,1
2010,Morocco,Nigeria,5
2010,Morocco,Pakistan,7
2010,Morocco,Palestinian,30
2010,Morocco,Rwanda,6
2010,Morocco,Sudan,3
2010,Morocco,Senegal,6
2010,Morocco,"Sierra Leone",
2010,Morocco,Somalia,3
2010,Morocco,Chad,5
2010,Morocco,Togo,1
2010,Morocco,Tunisia,3
2010,Morocco,Uganda,1
2010,Morocco,Zimbabwe,
2010,Monaco,"Russian Federation",
2010,"Rep. of Moldova",Afghanistan,13
2010,"Rep. of Moldova",Angola,1
2010,"Rep. of Moldova",Armenia,26
2010,"Rep. of Moldova",Azerbaijan,10
2010,"Rep. of Moldova","Dem. Rep. of the Congo",
2010,"Rep. of Moldova",Egypt,2
2010,"Rep. of Moldova",Georgia,8
2010,"Rep. of Moldova",India,1
2010,"Rep. of Moldova","Iran (Islamic Rep. of)",3
2010,"Rep. of Moldova",Iraq,2
2010,"Rep. of Moldova",Jordan,4
2010,"Rep. of Moldova",Kazakhstan,
2010,"Rep. of Moldova",Kyrgyzstan,11
2010,"Rep. of Moldova",Liberia,1
2010,"Rep. of Moldova","Rep. of Moldova",
2010,"Rep. of Moldova",Nigeria,
2010,"Rep. of Moldova",Nepal,1
2010,"Rep. of Moldova",Pakistan,2
2010,"Rep. of Moldova",Palestinian,10
2010,"Rep. of Moldova",Romania,
2010,"Rep. of Moldova","Russian Federation",26
2010,"Rep. of Moldova",Sudan,8
2010,"Rep. of Moldova",Somalia,1
2010,"Rep. of Moldova","Syrian Arab Rep.",10
2010,"Rep. of Moldova",Tajikistan,
2010,"Rep. of Moldova",Turkmenistan,2
2010,"Rep. of Moldova",Turkey,1
2010,"Rep. of Moldova","United Rep. of Tanzania",1
2010,"Rep. of Moldova",Ukraine,
2010,"Rep. of Moldova",Uzbekistan,2
2010,"Rep. of Moldova",Yemen,1
2010,"Rep. of Moldova",Zimbabwe,1
2010,Madagascar,Burundi,
2010,Mexico,Afghanistan,2
2010,Mexico,Angola,3
2010,Mexico,Albania,4
2010,Mexico,Burundi,1
2010,Mexico,Benin,
2010,Mexico,Bangladesh,4
2010,Mexico,Belize,1
2010,Mexico,"Bolivia (Plurinational State of)",1
2010,Mexico,Brazil,1
2010,Mexico,Chile,2
2010,Mexico,China,5
2010,Mexico,"Côte d'Ivoire",2
2010,Mexico,Cameroon,10
2010,Mexico,"Dem. Rep. of the Congo",53
2010,Mexico,Congo,10
2010,Mexico,Colombia,233
2010,Mexico,Cuba,30
2010,Mexico,"Czech Rep.",
2010,Mexico,"Dominican Rep.",2
2010,Mexico,Algeria,1
2010,Mexico,Ecuador,1
2010,Mexico,Eritrea,1
2010,Mexico,Ethiopia,3
2010,Mexico,France,
2010,Mexico,Ghana,3
2010,Mexico,Guinea,5
2010,Mexico,Guatemala,289
2010,Mexico,Honduras,69
2010,Mexico,Haiti,182
2010,Mexico,Indonesia,1
2010,Mexico,India,15
2010,Mexico,"Iran (Islamic Rep. of)",22
2010,Mexico,Iraq,41
2010,Mexico,Jamaica,2
2010,Mexico,Jordan,1
2010,Mexico,Kenya,1
2010,Mexico,"Rep. of Korea",1
2010,Mexico,Lebanon,1
2010,Mexico,"Sri Lanka",41
2010,Mexico,Mexico,
2010,Mexico,"The former Yugoslav Republic of Macedonia",1
2010,Mexico,Myanmar,1
2010,Mexico,Mauritania,
2010,Mexico,Nigeria,12
2010,Mexico,Nicaragua,13
2010,Mexico,Nepal,11
2010,Mexico,Pakistan,1
2010,Mexico,Panama,
2010,Mexico,Peru,10
2010,Mexico,"Dem. People's Rep. of Korea",1
2010,Mexico,Palestinian,5
2010,Mexico,Romania,13
2010,Mexico,"Russian Federation",5
2010,Mexico,"Saudi Arabia",1
2010,Mexico,Sudan,4
2010,Mexico,Senegal,2
2010,Mexico,"Sierra Leone",1
2010,Mexico,"El Salvador",241
2010,Mexico,Somalia,2
2010,Mexico,"Serbia and Kosovo (S/RES/1244 (1999))",2
2010,Mexico,Togo,1
2010,Mexico,Tunisia,1
2010,Mexico,Turkey,5
2010,Mexico,Uganda,1
2010,Mexico,"United States of America",
2010,Mexico,Uzbekistan,2
2010,Mexico,"Venezuela (Bolivarian Republic of)",9
2010,Mexico,"Viet Nam",1
2010,Mexico,"South Africa",1
2010,Mexico,Zimbabwe,4
2010,"The former Yugoslav Republic of Macedonia",Afghanistan,
2010,"The former Yugoslav Republic of Macedonia","Bosnia and Herzegovina",21
2010,"The former Yugoslav Republic of Macedonia",Eritrea,
2010,"The former Yugoslav Republic of Macedonia","Iran (Islamic Rep. of)",
2010,"The former Yugoslav Republic of Macedonia",Iraq,
2010,"The former Yugoslav Republic of Macedonia",Morocco,
2010,"The former Yugoslav Republic of Macedonia","The former Yugoslav Republic of Macedonia",
2010,"The former Yugoslav Republic of Macedonia",Pakistan,
2010,"The former Yugoslav Republic of Macedonia",Palestinian,1
2010,"The former Yugoslav Republic of Macedonia","Russian Federation",
2010,"The former Yugoslav Republic of Macedonia",Sudan,
2010,"The former Yugoslav Republic of Macedonia",Somalia,
2010,"The former Yugoslav Republic of Macedonia","Serbia and Kosovo (S/RES/1244 (1999))",1376
2010,"The former Yugoslav Republic of Macedonia","Syrian Arab Rep.",
2010,"The former Yugoslav Republic of Macedonia",Tunisia,
2010,"The former Yugoslav Republic of Macedonia",Stateless,
2010,Mali,Angola,
2010,Mali,Burundi,53
2010,Mali,Benin,9
2010,Mali,"Burkina Faso",1
2010,Mali,"Central African Rep.",7
2010,Mali,"Côte d'Ivoire",2033
2010,Mali,Cameroon,20
2010,Mali,"Dem. Rep. of the Congo",130
2010,Mali,Congo,46
2010,Mali,Algeria,1
2010,Mali,Eritrea,5
2010,Mali,Ethiopia,9
2010,Mali,Ghana,11
2010,Mali,Guinea,8
2010,Mali,Gambia,5
2010,Mali,Guinea-Bissau,19
2010,Mali,Iraq,
2010,Mali,Liberia,424
2010,Mali,Mauritania,10468
2010,Mali,Niger,2
2010,Mali,Nigeria,76
2010,Mali,Rwanda,96
2010,Mali,Sudan,
2010,Mali,Senegal,27
2010,Mali,Chad,46
2010,Mali,Togo,60
2010,Mali,Tunisia,1
2010,Mali,Uganda,1
2010,Malta,Afghanistan,8
2010,Malta,Armenia,
2010,Malta,"Burkina Faso",
2010,Malta,Bangladesh,4
2010,Malta,Belarus,
2010,Malta,China,3
2010,Malta,"Côte d'Ivoire",26
2010,Malta,Cameroon,
2010,Malta,"Dem. Rep. of the Congo",68
2010,Malta,Comoros,
2010,Malta,Algeria,
2010,Malta,Egypt,5
2010,Malta,Eritrea,1270
2010,Malta,"Western Sahara",
2010,Malta,Ethiopia,62
2010,Malta,Georgia,3
2010,Malta,Ghana,
2010,Malta,Guinea,
2010,Malta,Gambia,
2010,Malta,Guinea-Bissau,
2010,Malta,India,
2010,Malta,"Iran (Islamic Rep. of)",3
2010,Malta,Iraq,58
2010,Malta,Kazakhstan,1
2010,Malta,Liberia,6
2010,Malta,Libya,17
2010,Malta,"Sri Lanka",14
2010,Malta,Morocco,4
2010,Malta,Mali,6
2010,Malta,Mauritania,
2010,Malta,Niger,
2010,Malta,Nigeria,4
2010,Malta,Pakistan,8
2010,Malta,Palestinian,28
2010,Malta,Sudan,262
2010,Malta,"Sierra Leone",9
2010,Malta,Somalia,3605
2010,Malta,"Serbia and Kosovo (S/RES/1244 (1999))",2
2010,Malta,"Syrian Arab Rep.",33
2010,Malta,Chad,
2010,Malta,Togo,1
2010,Malta,Turkmenistan,
2010,Malta,Tunisia,3
2010,Malta,Turkey,14
2010,Malta,Various/Unknown,609
2010,Myanmar,Myanmar,
2010,Montenegro,Albania,
2010,Montenegro,"Bosnia and Herzegovina",3858
2010,Montenegro,Belarus,1
2010,Montenegro,Algeria,
2010,Montenegro,Croatia,1557
2010,Montenegro,Montenegro,
2010,Montenegro,"Serbia and Kosovo (S/RES/1244 (1999))",10948
2010,Montenegro,Turkey,
2010,Mongolia,China,12
2010,Mongolia,Mongolia,
2010,Mozambique,Afghanistan,1
2010,Mozambique,Angola,6
2010,Mozambique,Burundi,934
2010,Mozambique,"Côte d'Ivoire",
2010,Mozambique,"Dem. Rep. of the Congo",2262
2010,Mozambique,Congo,18
2010,Mozambique,Cuba,1
2010,Mozambique,Eritrea,
2010,Mozambique,Ethiopia,
2010,Mozambique,Guinea,
2010,Mozambique,Kenya,
2010,Mozambique,Liberia,1
2010,Mozambique,Madagascar,1
2010,Mozambique,Mauritania,
2010,Mozambique,Palestinian,
2010,Mozambique,Rwanda,820
2010,Mozambique,Sudan,2
2010,Mozambique,"Sierra Leone",1
2010,Mozambique,Somalia,27
2010,Mozambique,Uganda,3
2010,Mozambique,Zimbabwe,
2010,Mauritania,Angola,2
2010,Mauritania,"Central African Rep.",12
2010,Mauritania,"Côte d'Ivoire",339
2010,Mauritania,Cameroon,3
2010,Mauritania,"Dem. Rep. of the Congo",103
2010,Mauritania,Congo,20
2010,Mauritania,"Western Sahara",26000
2010,Mauritania,Ghana,
2010,Mauritania,Guinea,13
2010,Mauritania,India,1
2010,Mauritania,Iraq,51
2010,Mauritania,Liberia,92
2010,Mauritania,Morocco,1
2010,Mauritania,Mali,1
2010,Mauritania,Nigeria,
2010,Mauritania,Palestinian,10
2010,Mauritania,Sudan,11
2010,Mauritania,Senegal,1
2010,Mauritania,Somalia,1
2010,Mauritania,Chad,5
2010,Mauritania,Togo,48
2010,Mauritania,Tunisia,2
2010,Mauritania,Uganda,1
2010,Montserrat,"Sri Lanka",
2010,Malawi,Angola,
2010,Malawi,Burundi,1287
2010,Malawi,"Dem. Rep. of the Congo",2227
2010,Malawi,Eritrea,
2010,Malawi,Ethiopia,3
2010,Malawi,Kenya,
2010,Malawi,Rwanda,2163
2010,Malawi,Sudan,2
2010,Malawi,"Sierra Leone",
2010,Malawi,Somalia,56
2010,Malawi,Uganda,
2010,Malawi,Zambia,
2010,Malawi,Zimbabwe,2
2010,Malaysia,Afghanistan,430
2010,Malaysia,Burundi,1
2010,Malaysia,Bangladesh,11
2010,Malaysia,"Bosnia and Herzegovina",
2010,Malaysia,Bhutan,3
2010,Malaysia,China,54
2010,Malaysia,"Côte d'Ivoire",3
2010,Malaysia,Cameroon,2
2010,Malaysia,"Dem. Rep. of the Congo",4
2010,Malaysia,Congo,
2010,Malaysia,Algeria,
2010,Malaysia,Egypt,
2010,Malaysia,Eritrea,6
2010,Malaysia,"Western Sahara",1
2010,Malaysia,Ethiopia,3
2010,Malaysia,Ghana,
2010,Malaysia,Guinea,
2010,Malaysia,Indonesia,814
2010,Malaysia,India,
2010,Malaysia,"Iran (Islamic Rep. of)",53
2010,Malaysia,Iraq,498
2010,Malaysia,Jordan,1
2010,Malaysia,Kenya,3
2010,Malaysia,Cambodia,39
2010,Malaysia,Kuwait,1
2010,Malaysia,"Lao People's Dem. Rep.",1
2010,Malaysia,Lebanon,1
2010,Malaysia,Liberia,12
2010,Malaysia,"Sri Lanka",2278
2010,Malaysia,Mali,
2010,Malaysia,Myanmar,76120
2010,Malaysia,Mozambique,
2010,Malaysia,Malaysia,
2010,Malaysia,Niger,
2010,Malaysia,Nigeria,2
2010,Malaysia,Nepal,12
2010,Malaysia,Pakistan,45
2010,Malaysia,Philippines,
2010,Malaysia,Palestinian,195
2010,Malaysia,"Russian Federation",4
2010,Malaysia,Rwanda,1
2010,Malaysia,"Saudi Arabia",
2010,Malaysia,Sudan,58
2010,Malaysia,"Sierra Leone",3
2010,Malaysia,Somalia,831
2010,Malaysia,"Syrian Arab Rep.",
2010,Malaysia,Chad,2
2010,Malaysia,Thailand,8
2010,Malaysia,Turkey,
2010,Malaysia,Uzbekistan,
2010,Malaysia,"Viet Nam",4
2010,Malaysia,Yemen,9
2010,Malaysia,Zimbabwe,3
2010,Namibia,Angola,5904
2010,Namibia,Burundi,178
2010,Namibia,"Central African Rep.",2
2010,Namibia,"Côte d'Ivoire",
2010,Namibia,Cameroon,2
2010,Namibia,"Dem. Rep. of the Congo",1035
2010,Namibia,Congo,9
2010,Namibia,Eritrea,1
2010,Namibia,"Western Sahara",1
2010,Namibia,Ethiopia,
2010,Namibia,Guinea,
